,screen_name,stance,med
1107,geunsmeyer,-1,False
1109,7CraigIAm,-1,True
1110,Mindy30625784,1,False
1111,bossladyohg,0,False
1112,DeepwaterPierat,-1,False
1113,DavidHowdy,1,True
1114,fabianandme,1,False
1115,Vincent40380239,1,False
1116,victoriacyanide,1,False
1117,fabianandme,1,False
1118,SHAW1131763220,-1,False
1119,kathleea1,0,False
1120,lauram507,-1,False
1121,Michael54396667,1,False
1122,Mononoke__Hime,0,False
1123,SHAW1131763220,1,False
1124,Marie38788117,1,False
1125,Necie_624,1,False
1126,ProfaneVermin,1,False
1127,4TruthMack,1,False
1128,Vincent40380239,1,False
1129,MarketCurrents,0,False
1130,FuruKyouka,1,False
1131,fabianandme,1,False
1133,AnnieDynne,-1,False
1134,ManualMystique,1,False
1135,donniecopeland,-1,False
1136,AnnieDynne,1,False
1137,jordanfrank,1,False
1138,drjohnmorley,1,False
1139,DCGreenZone1,1,True
1141,SaludHEALTHinfo,1,False
1143,nickmmark,1,False
1144,fabianandme,1,False
1145,trishanmurry,1,False
1146,lesliecrobinson,0,False
1147,lauriemcclain,1,False
1148,fabianandme,1,False
1149,Spoiler_Alert_9,-1,False
1150,offshoreddc,1,False
1151,JillybeanSpears,1,False
1154,ethanbdm,0,False
1156,lowfreqfilms,1,False
1157,Spoiler_Alert_9,-1,False
1158,WFMY,1,False
1159,chrishendel,-1,False
1160,poppylee53152,0,False
1161,JoannDArce,0,False
1162,CabeenChris,1,False
1163,newsfilterio,0,False
1164,donniecopeland,1,False
1165,debraswank,-1,False
1166,anniecherokee,-1,False
1167,thedanmasonshow,1,False
1168,drmoupali,1,True
1169,victoriacyanide,1,False
1170,Sharolyn1947,1,False
1171,fabianandme,1,False
1172,kfxkfox51,0,False
1173,AwakeInMass2021,1,False
1174,PersecutedAnon,0,False
1175,BeverlyDHolmes,1,False
1177,bethebutterfly,1,False
1178,bidensocialist,-1,False
1179,sflakis01,1,False
1180,keithccurtis,1,True
1181,AAPSonline,1,True
1182,JSkjult,0,False
1183,BoDogBrown,-1,True
1185,kevinafreeman,1,False
1186,grantltaylor,0,False
1187,KETK,0,False
1188,abushoyeb,0,True
1189,cmarienaj,-1,False
1190,DrRonaldHoffman,0,True
1191,Cassieslite,-1,False
1192,Mononoke__Hime,0,False
1193,lovetogarden,-1,False
1194,counsel4ubaby,-1,False
1195,fabianandme,1,False
1197,fabianandme,1,False
1198,DCGreenZone1,-1,True
1200,fabianandme,1,False
1201,Drwealth54,1,False
1202,SHAW1131763220,1,False
1203,Spoiler_Alert_9,-1,False
1204,lowfreqfilms,1,False
1206,Mononoke__Hime,-1,False
1207,francesco212,1,False
1208,SHAW1131763220,-1,False
1209,StanhopeFan,1,False
1210,sfbionetwork,0,False
1211,nyrxman,1,False
1212,bhalomanush,0,False
1213,robertwrand,1,False
1215,WGRZ,1,False
1216,sudhapjay,-1,True
1217,HarveyBurnett4,1,False
1218,fabianandme,1,False
1219,mwhale2000,1,False
1220,PaulStoddart,-1,False
1221,fabianandme,1,False
1222,DaniseGerman,1,False
1224,CbrewEXP,1,False
1225,frankherdj,1,False
1226,tunalucci,0,False
1229,amandacarrie29,-1,False
1230,fabianandme,1,False
1233,fabianandme,1,False
1234,LoriBro57251724,-1,False
1235,lauralowry50,1,False
1236,theNAMedicine,1,False
1237,BillJon98559822,-1,False
1238,Jerseattle1,-1,False
1239,joecarlmama,-1,False
1240,sfbionetwork,-1,False
1241,AnnaFitting,1,False
1242,USPatriot1964,1,False
1243,JessClarke007,-1,False
1244,fabianandme,1,False
1245,JWojtasek,-1,False
1246,Vincent40380239,1,False
1247,PaulaCo51119295,-1,False
1248,slikrik2003,-1,False
1249,Michael98234184,1,False
1250,JessClarke007,0,False
1251,fabianandme,1,False
1252,BrianSkorney,1,False
1253,KoganMike,-1,False
1254,josephlangdon11,-1,False
1256,Vincent40380239,1,False
1257,josephlangdon11,1,False
1258,wzzm13,-1,False
1259,BARB4TRUMP,1,True
1260,josephlangdon11,-1,False
1261,TRACHELLEKS,-1,False
1262,lowfreqfilms,1,False
1263,GingerJonestein,-1,False
1264,Grinman,1,False
1265,PraddaF,1,False
1267,ari4011,1,False
1268,compsciman,-1,False
1269,JohnRDay3,0,False
1270,JohnLawNV,1,False
1271,Spoiler_Alert_9,-1,False
1272,DonnaLynnNH,1,False
1273,GaryH79,1,False
1274,ChristianBagg11,0,False
1275,TonyFauci2,0,False
1276,KathyCybele,1,False
1277,DauntlessDanny,1,False
1278,josephlangdon11,1,False
1279,badlibs_,-1,False
1280,josephlangdon11,-1,False
1281,daimondog,-1,False
1282,Chrizzul,-1,False
1283,redpilled04,-1,False
1284,Marie38788117,1,False
1285,RonCarson20,-1,False
1286,DavidEggert00,-1,False
1287,emmarcourt,0,False
1289,WickedGrace62,-1,False
1290,DCGreenZone1,0,True
1291,matrix_escapee,1,False
1292,fredhutch,1,False
1294,TaxiCabJesus,-1,False
1295,DoRtChristians,1,False
1296,ozarkgrannyk,1,False
1297,josephlangdon11,1,False
1298,SHAW1131763220,1,False
1299,WesElyMD,1,True
1300,ALorkowski,-1,False
1301,jimstewartson,-1,False
1303,picwhisperer,1,False
1304,DCGreenZone1,0,True
1306,Spoiler_Alert_9,-1,False
1308,amrita418,-1,False
1309,erin_VMD,1,False
1310,mtnmama14,0,False
1311,josephlangdon11,-1,False
1312,TwitZanne,-1,False
1313,Ashleyxrenae1,1,False
1314,HOUmanitarian,1,False
1315,LDD779,1,False
1316,_bruce_fraser,-1,False
1317,johnlocklair1,-1,False
1319,susan64083,-1,False
1320,josephlangdon11,-1,False
1321,Spoiler_Alert_9,-1,False
1322,Cloudnician,0,False
1323,KrisKing_,-1,False
1324,Fredloveflpi,-1,False
1325,amandacarrie29,-1,False
1326,josephlangdon11,1,False
1327,ljtcpa,1,False
1329,jessecouk,1,False
1331,swdsed,1,False
1332,ResistandDesist,1,False
1333,RaySmit17691362,1,False
1334,Kristi3King,1,False
1335,JamesSager45,0,False
1337,DonnaLynnNH,1,False
1338,AttyErinS,-1,False
1340,josephlangdon11,1,False
1342,_hubato,-1,False
1343,Sylvaners,-1,False
1344,labtech101,1,False
1345,ResistandDesist,-1,False
1346,misterchambo,0,False
1347,DCGreenZone1,1,True
1348,VallecilloMary,-1,False
1349,Nanaof2b2g,0,False
1350,Bubbalover71,1,False
1351,rios9000,-1,False
1352,ClintShearer1,-1,False
1353,josephlangdon11,1,False
1354,veronica44788,-1,False
1355,BTCPermabull1,1,False
1356,tonys720,1,False
1357,AnciraBecky,1,False
1359,skofarrell,-1,False
1360,george_geranios,-1,False
1361,LeiberThomas,-1,False
1362,josephlangdon11,1,False
1363,PatrickTineo24,1,False
1364,UphillBill2020,1,False
1365,melissar_215,-1,False
1366,FCN2go,1,False
1367,KVUE,1,False
1368,judymorris3,-1,False
1369,rmchavin,-1,False
1370,biorxivpreprint,1,False
1371,josephlangdon11,1,False
1372,Spoiler_Alert_9,-1,False
1373,SpectrumNews1OH,0,False
1374,StephanieStarrC,1,False
1375,afamilyguy,-1,False
1376,uihawkgrad,-1,False
1377,josephlangdon11,-1,False
1378,MoknowsMinimo,1,False
1379,rob_e_s_III,1,False
1382,NunleyBrett,1,False
1383,bert_kallio,1,False
1384,josephlangdon11,-1,False
1385,Maestermagoo,0,False
1386,SHAW1131763220,-1,False
1387,Fltallman1950,-1,False
1388,SHAW1131763220,1,False
1389,WesElyMD,-1,True
1390,josephlangdon11,1,False
1391,josephlangdon11,1,False
1392,Susan77237285,0,False
1394,FlanJazz,1,False
1395,TheTaxman24,1,False
1396,edleecarter,1,False
1397,FOX46News,-1,False
1398,RS_COVID19,-1,False
1399,josephlangdon11,1,False
1400,Mudsilll,1,False
1401,josephlangdon11,1,False
1402,lifebiomedguru,-1,False
1403,HamChuc,-1,False
1404,sarapepperbox,1,False
1405,LewisPerdue,1,False
1406,Cloudnician,-1,False
1407,josephlangdon11,-1,False
1408,PatronPatmos,1,True
1409,mindgomes,0,False
1410,sequencecentral,0,False
1412,suemayonline,-1,False
1413,GillMor865,0,False
1414,JamesSager45,-1,False
1415,expatfantasy,1,False
1416,gbosslet,0,False
1417,Contagion_Live,1,False
1418,SHAW1131763220,1,False
1419,parolanto,0,False
1420,IAmMarcAlexandr,1,False
1421,Caitlinh24,1,False
1422,DCGreenZone1,-1,True
1423,BaronBear86,1,True
1424,newsfilterio,1,False
1426,69bull69dawg69,1,False
1427,eaglechirp,1,False
1428,AttyErinS,-1,False
1429,ExpeditionDocs,-1,False
1430,DonnaPence5,-1,False
1431,unmc,0,False
1432,trianglman,-1,False
1433,CNBC,1,False
1434,teb_art,1,False
1436,kevskewl,-1,False
1437,MSaintjour_MD,0,True
1438,johnsonalvin43,1,False
1439,Spoiler_Alert_9,-1,False
1440,hallinen_diane,-1,True
1442,kevskewl,-1,False
1443,hows_thatsongo,-1,False
1444,JohnstonShow,1,False
1445,SHAW1131763220,-1,False
1446,kloom1639,1,False
1447,RonaldP96617678,-1,False
1448,FreePureblood,-1,False
1449,DRAINSWAMPSCUM,1,False
1450,GrizzlyTruthPod,-1,False
1451,JerkDana,1,False
1452,realDJTNN,0,False
1453,FlashAlert_me,1,False
1454,57student,1,False
1455,Doctober_Anon,-1,False
1456,newsfilterio,1,False
1457,PupDingo1,-1,False
1458,kirkrg,1,False
1460,scottallen523,1,False
1461,originalspin,1,False
1462,squirrel_hockey,1,False
1463,xenotrope,1,False
1464,BoDogBrown,1,True
1465,venkmurthy,0,False
1466,mindgomes,-1,False
1467,HaroldSipe,1,False
1468,Petunia713,1,True
1469,Spoiler_Alert_9,-1,False
1470,kw2041,-1,False
1471,RaySmit17691362,1,False
1472,TR76News,1,False
1473,SHAW1131763220,-1,False
1474,Jason16229780,-1,False
1475,IAmMarcAlexandr,1,False
1477,AgProgressUSA,-1,False
1478,victoriacyanide,0,False
1479,Pharmacy_Times,1,False
1480,Spoiler_Alert_9,-1,False
1481,farid__jalali,-1,False
1482,lisamartinez91,-1,False
1484,HeraldAfrican,1,False
1486,_YvonneBurton,-1,False
1487,DonJesus411,-1,False
1489,mpolicastro,1,False
1490,SpiritServicesL,1,True
1492,sfbionetwork,1,False
1493,Spoiler_Alert_9,-1,False
1494,Barbara34374884,0,False
1495,salsaverdetacos,-1,False
1496,Spoiler_Alert_9,-1,False
1497,Spoiler_Alert_9,-1,False
1498,michaelgreshko,0,False
1499,dragonfleye99,1,False
1500,SquawkCNBC,1,False
1502,Spoiler_Alert_9,-1,False
1503,lorriejo111,1,False
1504,susan09442735,1,False
1505,kevskewl,0,False
1506,SaraDeLzz,1,False
1507,soofriends,1,False
1508,victoriacyanide,0,False
1509,Michell08410180,1,False
1510,RPJ1776,-1,False
1512,TonyFauci2,1,False
1513,groundswellzoo,1,False
1515,FaheemYounus,1,False
1516,beach2095,1,False
1517,SMogratzky,-1,False
1518,Spoiler_Alert_9,-1,False
1519,RealGeorgeWebb1,0,False
1520,GingerJonestein,-1,False
1521,1Neanderthal,-1,False
1522,harryparamd,1,False
1523,THV11,1,False
1526,lowfreqfilms,1,False
1527,beachvetlbc,-1,False
1528,oldfranktweets,-1,False
1529,TouTzuSays,1,False
1530,jnnnewsnow,-1,False
1531,SaraDeLzz,1,False
1532,counttillbiden,1,False
1533,vtmtrading,1,False
1535,Spoiler_Alert_9,-1,False
1536,eaglechirp,1,False
1537,bluemoonbitcoin,0,False
1538,Spoiler_Alert_9,-1,False
1539,AJTMH,0,False
1540,PatriciaCavend1,-1,False
1541,Chris_1791,1,False
1542,mindgomes,-1,False
1545,Spoiler_Alert_9,-1,False
1546,Spoiler_Alert_9,-1,False
1548,BethPerez1110,-1,False
1549,TonyFauci2,1,False
1550,Spoiler_Alert_9,-1,False
1551,FearDept,-1,False
1552,Jessie57658952,1,False
1553,Whatz_InA_Name,-1,False
1554,G_lame3,1,False
1555,patriot_pony,1,False
1556,dianastover73,-1,False
1557,isabellacueto,1,False
1558,Novid1984,0,False
1559,DCGreenZone1,1,True
1560,janelynne,-1,False
1561,Rebel_Net,1,False
1562,Spoiler_Alert_9,-1,False
1563,eaglechirp,1,False
1564,mjmajewski,1,False
1565,Spoiler_Alert_9,-1,False
1567,Spoiler_Alert_9,-1,False
1568,not_that_CDC,1,False
1569,katkein,1,False
1570,APearlfind,1,False
1571,Proudmimi12,-1,False
1572,LizHighleyman,-1,False
1573,AnciraBecky,1,False
1574,RajlabN,1,False
1575,ood4naught,-1,False
1576,Spoiler_Alert_9,-1,False
1577,Theebudds,0,False
1578,drscott_atlanta,1,False
1579,KryptonSun,1,False
1580,mostlymartha,-1,False
1581,misterchambo,1,False
1582,cautiousotter,-1,False
1583,UphillBill2020,1,False
1584,kgo81,0,True
1585,kiii3news,1,False
1586,allidoismix,-1,False
1587,jennie0501,1,False
1589,BradGeyer,-1,False
1590,MelanieAlex62,1,False
1591,JohnRossMD,1,False
1592,Spoiler_Alert_9,-1,False
1593,doll_parts628,-1,False
1594,JamesSager45,-1,False
1595,beachvetlbc,0,False
1596,twp459,-1,False
1597,invaluement,-1,False
1598,ChandyJohnLab,0,False
1599,Spoiler_Alert_9,-1,False
1600,true2thespirit,1,False
1601,invaluement,1,False
1602,Amymamabear18,1,False
1603,NateWeymouth,1,False
1604,Juanderful1962,1,False
1605,official_chad,0,False
1606,SHAW1131763220,1,False
1607,noptyft,-1,False
1608,jennie0501,1,False
1609,kari1959,-1,False
1610,CheMarieBowles1,-1,False
1611,SandraW341,1,False
1612,Daydrea16526125,1,False
1613,illuminatedwax,1,False
1614,SaraEisen,1,False
1615,dianastover73,-1,False
1616,Spoiler_Alert_9,-1,False
1617,LaraKD_2020,-1,False
1618,Sassypaws,1,False
1619,torsitch,-1,False
1620,SueMassa256,1,False
1621,Spoiler_Alert_9,-1,False
1622,Spoiler_Alert_9,-1,False
1623,vtmtrading,1,False
1624,LadyKayRising,1,False
1626,JardineKari,1,False
1627,1HopeForAll,1,False
1629,geopolytica,1,False
1630,BethPerez1110,1,False
1631,victoriacyanide,0,False
1632,CrweWorld,1,False
1633,AdBuck,1,False
1634,DoveMed,1,True
1636,ood4naught,-1,False
1638,ddoregon2020,1,False
1639,steve4golf,1,False
1640,ScottSnowden4,1,False
1641,paulmarc999,1,False
1642,PreachItLisa,-1,False
1643,southerndawgs89,1,False
1644,keywestjoan,-1,False
1645,drjohnmorley,0,False
1646,FarmGirlLife123,-1,False
1647,Spoiler_Alert_9,-1,False
1648,GingerJonestein,-1,False
1650,Spoiler_Alert_9,-1,False
1651,Spoiler_Alert_9,-1,False
1652,kw2041,-1,False
1653,AnnieDynne,-1,False
1654,tunalucci,-1,False
1655,nancy_paul1,1,False
1656,Myheartsathome,-1,False
1657,PaulStew37,-1,False
1658,ksdknews,1,False
1659,mindgomes,-1,False
1660,OneMinnesotaMom,1,False
1661,IDSAInfo,1,True
1663,CarlosdelRio7,-1,False
1664,kycovid19data,-1,False
1665,TheOddPost,1,False
1666,Spoiler_Alert_9,-1,False
1667,MccallChris,1,False
1668,CincyKidsGenomX,1,False
1669,WarlordAmerican,-1,False
1670,Titus_VIII,1,False
1671,AnnieDynne,-1,False
1672,MyleneV,-1,False
1673,CharlieMac1912,-1,False
1674,JerseyGirlsOne,-1,False
1675,chadinabhan,-1,True
1676,usatodaysun21,1,False
1677,Wavman58,-1,False
1678,triciaacv,1,False
1679,BlueOnyxVR,1,False
1681,citizen_last,-1,False
1682,ScottSnowden4,-1,False
1684,BrandiKHOU,1,False
1685,AgProgressUSA,1,False
1686,TheLibCommie,-1,False
1687,SHAW1131763220,-1,False
1688,Spoiler_Alert_9,-1,False
1689,rmchavin,0,False
1690,_bruce_fraser,1,False
1691,GJohnGarrett,-1,False
1692,tsickles321,1,False
1693,eaglechirp,-1,False
1694,CoastSage,1,False
1695,Spoiler_Alert_9,-1,False
1696,d__wheats,1,True
1698,EINGlaxoNews,1,False
1699,DanniDallas,1,True
1700,predederva,1,False
1701,dianastover73,-1,False
1702,84RomeoTango,1,False
1703,SaraDeLzz,1,False
1704,MadTrumpian,-1,False
1705,JanelleKHOU,1,False
1708,stephaniebynum,-1,False
1709,News12WC,1,False
1711,KizzieDaisy,-1,False
1712,Get100Listings,1,False
1713,Amymamabear18,1,False
1714,GillMor865,-1,False
1715,RaySmit17691362,1,False
1716,Amymamabear18,1,False
1718,Spoiler_Alert_9,-1,False
1719,jasondematx,-1,False
1720,DanaMarie262,0,False
1722,LoriEdw83074396,1,False
1723,crutchfoot,1,False
1724,Spoiler_Alert_9,-1,False
1725,HalselRomona,-1,True
1727,chicagoshoots,1,False
1728,khalildiab15,1,True
1729,The_Real_Jamey,1,False
1730,rf121rf,-1,False
1731,nicoleintrovert,1,False
1732,everygamer,1,False
1733,Spoiler_Alert_9,-1,False
1734,pr0teales,0,False
1735,researchsaves,0,False
1736,JediFOMO_,1,False
1737,LiveBig9,-1,False
1738,VoteBlueHarder,0,False
1740,Spoiler_Alert_9,-1,False
1741,freethisnation,0,False
1742,bmfriedman,-1,False
1743,Spoiler_Alert_9,-1,False
1744,Spoiler_Alert_9,-1,False
1745,eaglechirp,-1,False
1746,WitnessDaily_,1,False
1747,workwithLynne,0,False
1748,Busza_,1,False
1749,freethisnation,0,False
1750,SonnyinSeattle_,-1,False
1751,tehuti88,1,False
1753,Amymamabear18,-1,False
1754,maggiesummer2,-1,False
1755,IAmMarcAlexandr,1,False
1756,Susan77237285,0,False
1757,Commbad66,-1,False
1758,justifi78326842,-1,False
1759,Kyuchan34267788,0,False
1760,Mononoke__Hime,1,False
1761,misterchambo,0,False
1762,steve4golf,1,False
1763,1_voice2,1,False
1764,NateWeymouth,1,False
1765,albertojavier,-1,False
1766,PAKAG2020,-1,False
1767,DelthiaRicks,1,False
1768,tinytexnme,-1,False
1770,brettdusek,1,False
1772,RheumNow,1,False
1773,StandWithAZ,1,False
1775,FreePureblood,1,False
1776,DCGreenZone1,-1,True
1778,badlibs_,-1,False
1781,bridgemother,1,False
1783,73e2fde7f2df46f,-1,False
1784,CommodusJTrump,-1,False
1786,fullmagajacket,-1,False
1787,LadyAg72,1,False
1788,Hoganator,-1,False
1789,_EnvyNoOne_,1,False
1790,Mimi_inmaine,-1,False
1791,jdbatts79,1,False
1792,pablo_diablo412,1,False
1793,lindyqb5,-1,False
1794,kw2041,-1,False
1795,PatronPatmos,-1,True
1796,username021112,0,False
1798,CoachSC7,1,False
1799,Spoiler_Alert_9,-1,False
1800,TheDriveInn1,-1,False
1801,Mononoke__Hime,1,False
1802,otavioclark,-1,False
1803,libertyovasafty,1,False
1804,maggiesummer2,1,False
1805,Spoiler_Alert_9,-1,False
1806,hanassa35,1,False
1807,phortuenti,1,False
1808,albertojavier,-1,False
1809,F6FCharger,-1,False
1810,PaulStew37,-1,False
1811,TonyFauci2,1,False
1813,Neirad537,-1,False
1814,GraduatedBen,-1,False
1816,BTCPermabull1,0,False
1817,News12NJ,1,False
1818,Adinoadonai,1,False
1819,NateWeymouth,1,False
1820,1Silvaphil,-1,False
1821,ShootBarnie,1,False
1822,ReOpenChris,-1,False
1823,RS_COVID19,0,False
1824,DermHAG,1,True
1825,ScottSnowden4,1,False
1826,kyleewert,0,False
1827,DanniDallas,1,True
1828,Red_Pill_Led,0,False
1829,abigailcolter51,-1,False
1830,SheilaMarshall,1,False
1831,otavioclark,-1,False
1832,Dev77422070Dev,1,False
1833,WBoone3400asl,-1,False
1834,JamesSager45,1,False
1835,mindgomes,-1,False
1836,clredpill,1,False
1837,JJU56954995,1,False
1838,GrizzlyTruthPod,-1,False
1839,mjtimber2,-1,False
1840,rmchavin,1,False
1841,tvanliew,1,False
1842,asato4kids,-1,True
1844,elysnowangel,0,False
1845,DavidWEdwards5,-1,False
1846,rgbneves,1,False
1847,GlynisFilyaw,1,False
1848,lowfreqfilms,1,False
1850,houdave,1,False
1851,PhilipDMorton,0,False
1853,fpizart,1,False
1854,DoThinkFeel,1,False
1855,Kirkwoodk137,1,False
1857,semartin,1,False
1858,PhilipCardella,1,False
1859,RonaldD66239715,0,False
1860,macwalterMD,-1,False
1861,Chrizzul,-1,False
1863,JVonD,-1,False
1865,TheStallionMang,-1,False
1866,PhotogSanchez,1,False
1867,badlibs_,-1,False
1868,FOX5Atlanta,1,False
1869,SharonSarotte,1,False
1870,AmericanEsther,1,False
1871,Ironman067,1,False
1872,DavidWEdwards5,1,False
1873,fox32news,1,False
1874,josephlangdon11,1,False
1875,Shel0m123,0,False
1876,josephlangdon11,1,False
1877,TheRealGoop,1,False
1878,josephlangdon11,1,False
1879,brettdusek,1,False
1881,josephlangdon11,1,False
1883,eternityecho1,0,True
1885,Trendlaser_,-1,False
1887,elandremeda,-1,True
1888,Medscape,1,False
1889,206BG,1,False
1890,Spoiler_Alert_9,-1,False
1891,ChristieVictor7,-1,False
1892,DavidWEdwards5,-1,False
1893,DavidWEdwards5,-1,False
1894,cmarienaj,-1,False
1895,marsruling,0,False
1896,NickKohlhepp,1,False
1897,Kandonian,1,False
1898,avivajazz,-1,False
1900,BradGeyer,1,False
1901,josephlangdon11,1,False
1902,SouthTexanStro,-1,False
1903,Spoiler_Alert_9,-1,False
1904,Pete2Shawn,-1,True
1905,DavidWEdwards5,-1,False
1907,fneudecker,1,False
1908,Mrsverne59,1,False
1909,cosmicwon,-1,True
1910,ChrissyMittens,-1,False
1912,JuanitaWitt13,0,False
1913,ariarmstrong,0,False
1914,MSaintjour_MD,1,True
1915,rtehrani,1,False
1916,GrandViewInc,0,False
1917,DakotaRolling,1,False
1918,neodocjdg,-1,True
1919,Jamesmarroquin,-1,True
1921,MSaintjour_MD,-1,True
1922,Mike_OntheLam,-1,False
1923,FloridaDave61,1,False
1924,josephlangdon11,1,False
1926,joelseid,-1,False
1927,sean_r_dickson,1,False
1928,Tiwinst1,1,False
1929,DeepwaterPierat,-1,False
1932,Antonio68653178,1,False
1933,DCGreenZone1,1,True
1934,DebkaLars,1,False
1936,ChristieIn16,0,False
1937,molsjames,1,True
1938,Tobiah09056733,-1,False
1939,svandyke75,-1,False
1940,7DayStartups,1,False
1942,SchwepDave,-1,False
1943,josephlangdon11,1,False
1945,AndreaWBZ,0,False
1946,josephlangdon11,1,False
1949,gunawardena_s,1,True
1951,josephlangdon11,-1,False
1952,GreggDvm,-1,False
1953,ChristieVictor7,1,False
1954,ColwellMD,1,False
1955,Spoiler_Alert_9,-1,False
1956,MossMom19,-1,False
1957,amymitchellart,0,False
1958,josephlangdon11,1,False
1959,Miessy4,-1,False
1960,josephlangdon11,1,False
1961,brobry18,-1,False
1962,TermStayRes,-1,False
1963,JarrettCampbe13,1,False
1964,Don_Alexander,-1,False
1965,hanassa35,-1,False
1967,thothmark,1,False
1968,kittie292,0,False
1969,kw2041,-1,False
1970,Lawmanjed,-1,False
1971,BradGeyer,-1,False
1972,josephlangdon11,1,False
1974,Gio_vanna,-1,False
1975,SassyODaisy,0,False
1976,FOXWestTexas,1,False
1977,PowerPlateNA,1,False
1979,Tim_Price_1971,-1,False
1980,Orion69x,-1,False
1981,KREM2,1,False
1982,FaulkRoxanne,1,False
1983,hanassa35,-1,False
1984,HalselRomona,-1,True
1985,TwoSpiritMoe,1,False
1986,1120hawaii,1,False
1988,tarajgrimm,1,False
1989,LeaAnnD17,0,False
1990,Mrsblue56,1,False
1991,victoriacyanide,0,False
1992,KimmPurkey,1,False
1993,VintageMaria1,0,False
1994,KHOU,1,False
1995,muladamus,0,False
1996,josephlangdon11,1,False
1997,semartin,0,False
1998,ottofried,1,False
1999,SaraDeLzz,1,False
2000,CaroleShel,-1,False
2003,DCGreenZone1,0,True
2004,ACSHorg,1,False
2005,torsitch,-1,False
2006,ProgRantsPod,1,False
2007,Abbreviated,1,False
2008,TonyFauci2,0,False
2009,lopez71_pam,-1,False
2010,josephlangdon11,1,False
2011,JennyJoTerry,1,False
2012,Spoiler_Alert_9,1,False
2013,xprofdefrancais,1,False
2014,JLiberty1776,1,False
2015,BradGeyer,-1,False
2016,ASMicrobiology,0,False
2018,thepn_org,1,False
2019,G_ROD_11,0,False
2020,hellmart,1,True
2022,soumya_goblue,1,False
2023,amandacarrie29,-1,False
2024,robmille,1,False
2025,verakrs,1,False
2026,F6FCharger,0,False
2027,sandismithusa,1,False
2028,Psalm91_Truth,-1,False
2030,quickwitter,1,False
